5.5287, 859.9701, 1889.2796, 898.6771, 1903.1317
10.2416, 884.8915, 1873.2922, 913.2298, 1889.2796
4.4758, 898.6771, 1889.2796, 913.2298, 1903.1317
3.3817, 859.9701, 1817.5231, 911.5021, 1831.8472
13.6462, 877.2149, 1831.8472, 913.2298, 1873.2922
19.1577, 913.2298, 1868.3172, 1014.5027, 1903.1317
14.2284, 927.2651, 1863.8436, 1034.9663, 1868.3172
27.4045, 762.7677, 1298.9542, 834.9627, 1436.1172
30.8201, 949.138, 1364.1647, 1026.1983, 1800.0204
15.7934, 949.138, 1197.8781, 1039.2243, 1364.1647
4.4983, 1020.3278, 1177.8205, 1072.1866, 1197.8781
2.4164, 1039.2243, 1197.8781, 1072.1866, 1364.1647
25.149, 1098.85, 2102.0636, 1151.5007, 2181.4192
20.0696, 1151.5007, 2102.0636, 1209.7659, 2181.4192
5.8423, 1172.5748, 2181.4192, 1209.7659, 2190.7873
21.4679, 1098.85, 2080.7128, 1149.5254, 2102.0636
12.7783, 1155.4024, 2077.9648, 1209.7659, 2080.7128
5.0196, 1149.5254, 2080.7128, 1209.7659, 2102.0636
10.8463, 1081.6327, 2040.0687, 1105.9601, 2042.3861
22.4216, 1081.6327, 2042.3861, 1111.6812, 2077.9648
9.2935, 1105.9601, 2040.0687, 1112.6565, 2042.3861
4.7857, 1111.6812, 2042.3861, 1112.6565, 2077.9648
5.4172, 1074.977, 2007.8093, 1077.9012, 2011.9324
21.858, 1074.977, 2011.9324, 1080.6789, 2045.4001
5.0885, 1077.9012, 2007.8093, 1081.6327, 2011.9324
7.4067, 1230.5962, 1926.3759, 1285.8045, 1989.1487
17.4908, 1304.8703, 1894.5776, 1488.3913, 1899.9925
13.1265, 1517.9765, 1691.3111, 1522.4518, 1894.5776
2.5892, 1488.3913, 1894.5776, 1522.4518, 1899.9925
9.2873, 1279.5159, 1444.6565, 1304.8703, 1502.3003
5.3395, 1304.8703, 1537.7226, 1323.5037, 1691.3111
46.545, 1323.5037, 1537.7226, 1522.4518, 1691.3111
4.1578, 1522.4518, 1484.122, 1548.9874, 1716.0495
1.0719, 1548.9874, 1484.122, 1589.0877, 1716.0495
6.7473, 1165.6224, 1878.345, 1230.5962, 1983.2751
12.2686, 1152.7048, 1943.3027, 1161.4238, 1981.9051
5.1932, 1692.3147, 1201.2352, 1785.5188, 1382.1014
9.1426, 1638.8365, 1382.1014, 1785.5188, 1442.7506
2.8675, 2105.4922, 2292.7524, 2151.8063, 2362.6213
1.4812, 2134.265, 2247.6459, 2169.5568, 2292.7524
2.991, 1955.1567, 2199.1402, 1975.2446, 2266.2102
15.3379, 2099.3374, 2266.2102, 2105.4922, 2318.2734
46.5851, 2105.4922, 2199.1402, 2161.2417, 2240.9631
14.0025, 2105.4922, 2240.9631, 2165.6357, 2247.6459
12.9307, 2161.2417, 2199.1402, 2169.5568, 2240.9631
1.443, 2165.6357, 2240.9631, 2169.5568, 2247.6459
13.4025, 2169.5568, 2371.8512, 2173.59, 2408.2802
5.1592, 2828.7, 2371.8512, 2874.5848, 2450.7555
33.5475, 2874.5848, 2371.8512, 2999.9186, 2450.7555
46.1824, 2219.2121, 2325.1855, 2404.9425, 2352.1669
22.2252, 2404.9425, 2325.1855, 2799.8759, 2352.1669
1.8717, 2799.8759, 2215.7385, 2810.1741, 2290.0161
24.3403, 2810.1741, 2215.7385, 2962.904, 2290.0161
9.4152, 2799.8759, 2199.1402, 2890.0972, 2207.9696
10.8934, 2799.8759, 2207.9696, 2948.1809, 2215.7385
3.0795, 2890.0972, 2199.1402, 2962.904, 2207.9696
9.0577, 2948.1809, 2207.9696, 2962.904, 2215.7385
2.0933, 3062.8634, 2799.8633, 3081.0891, 2895.9737
10.6918, 3081.0891, 2799.8633, 3124.9409, 2895.9737
0.0066, 3149.584, 2912.6349, 3255.37, 2914.0
34.1472, 3124.9409, 2597.8689, 3134.4591, 2678.4479
11.7942, 3124.9409, 2678.4479, 3147.2738, 2735.7336
20.7356, 3147.2738, 2678.4479, 3255.37, 2735.7336
1.8, 3052.9435, 2564.1588, 3105.3829, 2597.8689
7.2236, 3105.3829, 2375.0196, 3127.4241, 2511.3825
12.2089, 3105.3829, 2511.3825, 3107.8537, 2597.8689
25.8548, 3127.4241, 2375.0196, 3143.6248, 2511.3825
7.8518, 3107.8537, 2511.3825, 3143.6248, 2597.8689
23.5008, 3058.641, 2348.5709, 3105.3829, 2441.9142
0.3424, 3207.5306, 2362.752, 3226.9006, 2596.2115
0.3734, 3266.4021, 2759.0409, 3301.8391, 2854.3892
13.1582, 3365.4286, 2661.2055, 3368.0224, 2690.8543
3.4154, 3365.4286, 2690.8543, 3381.1743, 2706.4696
5.323, 3368.0224, 2661.2055, 3381.745, 2690.8543
31.5322, 3381.1743, 2690.8543, 3381.745, 2706.4696
27.604, 3318.5713, 2569.1581, 3462.0996, 2616.9623
